Order,PID,MS SubClass,MS Zoning,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
1762,528322020,60.0,RL,12191,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5.0,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,491.25,Gd,TA,PConc,Gd,TA,Av,GLQ,1181.0,Unf,0.0,598.0,1779.0,GasA,Ex,Y,SBrkr,1779.0,772.0,0,2551,1.0,0.0,2,1,4.0,1,Gd,8,Typ,2.0,TA,Attchd,1998,Fin,3.0,915.75,TA,TA,Y,76,61.0,0,0,0,0,0,6,2007,WD,Normal,362437.5
1763,528326060,60.0,RL,11000,Pave,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5.0,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,969.0,969.0,GasA,Ex,Y,SBrkr,997.0,1288.0,0,2285,0.0,0.0,2,1,4.0,1,Gd,8,Typ,1.0,TA,BuiltIn,2000,Fin,3.0,648.0,TA,TA,Y,0,56.0,0,0,0,0,0,6,2007,WD,Normal,248000.0
1764,528327060,20.0,RL,11400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5.0,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,491.25,Ex,TA,PConc,Ex,TA,Gd,GLQ,1282.0,Unf,0.0,1351.0,2163.5,GasA,Ex,Y,SBrkr,2235.75,0.0,0,2633,1.0,0.0,2,1,2.0,1,Ex,8,Typ,2.0,Gd,Attchd,2001,RFn,3.0,804.0,TA,TA,Y,314,140.0,0,0,0,0,0,3,2007,WD,Normal,362437.5
1765,528340030,60.0,RL,10557,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5.0,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,672.0,Unf,0.0,736.0,1408.0,GasA,Ex,Y,SBrkr,1671.0,1407.0,0,2692,1.0,0.0,2,1,4.0,1,Gd,9,Typ,1.0,TA,Attchd,1998,Fin,3.0,806.0,TA,TA,Y,108,87.0,0,0,0,0,0,7,2007,WD,Normal,362437.5
1766,528344020,60.0,RL,11002,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5.0,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1048.0,Unf,0.0,341.0,1389.0,GasA,Ex,Y,SBrkr,1411.0,1171.0,0,2582,1.0,0.0,2,1,4.0,1,Gd,9,Typ,1.0,TA,Attchd,1998,Fin,3.0,758.0,TA,TA,Y,286,60.0,0,0,0,0,0,1,2007,WD,Normal,322500.0
1767,528348030,60.0,RL,10790,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5.0,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,275.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1066.0,1066.0,GasA,Ex,Y,SBrkr,1108.0,1277.0,0,2385,0.0,0.0,2,1,4.0,1,Gd,8,Typ,1.0,TA,BuiltIn,1998,Fin,3.0,600.0,TA,TA,Y,120,38.0,0,0,0,0,0,5,2007,WD,Normal,252000.0
1768,528351010,60.0,RL,18051,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,6.0,1994,1995,Gable,WdShngl,HdBoard,HdBoard,BrkFace,491.25,Ex,TA,PConc,Ex,TA,Gd,GLQ,1455.0,Unf,0.0,989.0,2163.5,GasA,Ex,Y,SBrkr,2235.75,1833.75,0,2692,0.0,0.0,3,1,4.0,1,Ex,10,Typ,2.0,Ex,Attchd,1994,Fin,3.0,832.0,TA,TA,Y,382,50.0,0,0,0,0,0,1,2007,WD,Normal,362437.5
1769,528354060,60.0,RL,9920,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5.0,1996,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,862.0,Unf,0.0,255.0,1117.0,GasA,Ex,Y,SBrkr,1127.0,886.0,0,2013,1.0,0.0,2,1,3.0,1,TA,8,Typ,1.0,TA,Attchd,1997,Unf,2.0,455.0,TA,TA,Y,180,130.0,0,0,0,0,0,6,2007,WD,Normal,269790.0
1770,528354110,60.0,RL,11787,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5.0,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,491.25,Gd,TA,PConc,Gd,TA,No,GLQ,719.0,Unf,0.0,660.0,1379.0,GasA,Ex,Y,SBrkr,1383.0,1015.0,0,2398,1.0,0.0,2,1,3.0,1,Gd,8,Typ,1.0,TA,Attchd,1996,Fin,3.0,834.0,TA,TA,Y,239,60.0,0,0,0,0,0,8,2007,WD,Normal,315750.0
1771,528358040,60.0,RL,9950,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5.0,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,565.0,Unf,0.0,638.0,1203.0,GasA,Ex,Y,SBrkr,1214.0,1306.0,0,2520,0.0,0.0,2,1,4.0,1,Gd,9,Typ,1.0,TA,Attchd,1995,RFn,3.0,721.0,TA,TA,Y,224,114.0,0,0,0,0,0,6,2007,WD,Abnorml,290000.0
1772,528364110,60.0,RL,12257,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5.0,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,491.25,Gd,TA,PConc,Gd,TA,Av,LwQ,56.0,ALQ,0.0,1198.0,1318.0,GasA,Ex,Y,SBrkr,1328.0,1203.0,0,2531,0.0,0.0,2,1,4.0,1,Gd,9,Typ,1.0,TA,Attchd,1995,RFn,3.0,752.0,TA,TA,Y,222,98.0,0,0,0,0,0,11,2007,WD,Normal,290000.0
1773,528366050,20.0,RL,12692,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5.0,1992,1993,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1231.0,Unf,0.0,1700.25,2163.5,GasA,Ex,Y,SBrkr,2235.75,0.0,0,2692,1.0,0.0,3,0,4.0,1,Gd,10,Typ,1.0,Gd,Attchd,1992,RFn,2.0,546.0,TA,TA,Y,264,75.0,0,0,0,0,0,5,2007,WD,Normal,362437.5
1774,528366070,60.0,RL,11762,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5.0,1992,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,Gd,TA,PConc,Ex,TA,No,GLQ,335.0,Unf,0.0,770.0,1105.0,GasA,Ex,Y,SBrkr,1105.0,1097.0,0,2202,1.0,0.0,2,1,4.0,1,Gd,9,Typ,1.0,TA,Attchd,1992,RFn,2.0,517.0,TA,TA,Y,0,65.0,0,0,0,0,0,9,2007,WD,Normal,263000.0
1775,528376010,60.0,RL,9044,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5.0,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,491.25,Gd,Gd,PConc,Gd,TA,No,GLQ,1225.0,Unf,0.0,100.0,1325.0,GasA,Ex,Y,SBrkr,1335.0,1203.0,0,2538,0.0,0.0,2,1,4.0,1,Gd,8,Typ,1.0,TA,Attchd,1996,RFn,3.0,915.75,TA,TA,Y,198,92.0,0,0,0,0,0,5,2007,WD,Normal,330000.0
1776,528427040,20.0,RL,9910,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,6.0,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1369.0,1369.0,GasA,Ex,Y,SBrkr,1369.0,0.0,0,1369,0.0,0.0,2,0,3.0,1,Gd,5,Typ,0.0,Has No Fireplace,Attchd,2007,Unf,2.0,605.0,TA,TA,Y,0,187.5,0,0,0,0,0,9,2007,New,Partial,213133.0
1777,528427100,20.0,RL,11830,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5.0,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,164.0,Gd,TA,PConc,Gd,TA,No,GLQ,1220.0,Unf,0.0,322.0,1542.0,GasA,Ex,Y,SBrkr,1542.0,0.0,0,1542,1.0,0.0,2,0,3.0,1,Gd,6,Typ,1.0,Gd,Attchd,2007,Unf,3.0,852.0,TA,TA,Y,168,110.0,0,0,0,0,0,7,2007,New,Partial,260261.0
1778,528429090,20.0,RL,11670,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5.0,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,Ex,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1700.25,1905.0,GasA,Ex,Y,SBrkr,1905.0,0.0,0,1905,0.0,0.0,2,0,3.0,1,Ex,8,Typ,1.0,Gd,Attchd,2006,Fin,3.0,788.0,TA,TA,Y,0,187.5,0,0,0,0,0,3,2007,WD,Normal,320000.0
1779,528429110,20.0,RL,15256,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5.0,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,929.0,Unf,0.0,556.0,1485.0,GasA,Ex,Y,SBrkr,1464.0,0.0,0,1464,1.0,0.0,2,0,3.0,1,Gd,6,Typ,0.0,Has No Fireplace,Attchd,2007,Unf,3.0,754.0,TA,TA,Y,168,160.0,0,0,0,0,0,8,2007,WD,Normal,282922.0
1780,528431030,20.0,RL,10612,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5.0,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,248.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,28.0,Unf,0.0,1496.0,1524.0,GasA,Gd,Y,SBrkr,1534.0,0.0,0,1534,0.0,0.0,2,0,3.0,1,Gd,7,Typ,1.0,Gd,Attchd,2006,Fin,2.0,484.0,TA,TA,Y,168,46.0,0,0,0,0,0,1,2007,WD,Family,215000.0
1781,528431040,20.0,RL,12291,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,10,5.0,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,491.25,Ex,TA,PConc,Ex,TA,Av,GLQ,1572.0,Unf,0.0,394.0,1966.0,GasA,Ex,Y,SBrkr,1966.0,0.0,0,1966,1.0,0.0,2,0,1.0,1,Ex,6,Typ,1.0,Gd,Attchd,2007,Fin,3.0,915.75,TA,TA,Y,76,52.0,0,0,0,0,0,10,2007,New,Partial,362437.5
1782,528431050,20.0,RL,13501,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5.0,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,Gd,TA,No,GLQ,63.0,Unf,0.0,1560.0,1623.0,GasA,Ex,Y,SBrkr,1636.0,0.0,0,1636,1.0,0.0,2,0,3.0,1,Gd,8,Typ,1.0,Gd,Attchd,2006,RFn,3.0,865.0,TA,TA,Y,0,60.0,0,0,0,0,0,6,2007,WD,Normal,255000.0
1783,528431110,20.0,RL,9986,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5.0,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1700.25,1795.0,GasA,Ex,Y,SBrkr,1795.0,0.0,0,1795,0.0,0.0,2,0,2.0,1,Gd,7,Typ,1.0,Gd,Attchd,2007,RFn,3.0,895.0,TA,TA,Y,0,49.0,0,0,0,0,0,2,2007,New,Partial,147000.0
1784,528435010,20.0,RL,9965,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,5.0,2007,2007,Gable,CompShg,VinylSd,VinylSd,Has No Masonry veneer,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1528.0,1528.0,GasA,Ex,Y,SBrkr,1528.0,0.0,0,1528,0.0,0.0,3,2,3.0,1,Gd,6,Typ,1.0,TA,Attchd,2007,Unf,2.0,480.0,TA,TA,Y,0,187.5,0,0,0,0,0,9,2007,New,Partial,235876.0
1785,528435040,20.0,RL,9416,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5.0,2007,2007,Hip,CompShg,CemntBd,CmentBd,Stone,205.0,Ex,TA,PConc,Ex,TA,No,GLQ,1126.0,Unf,0.0,600.0,1726.0,GasA,Ex,Y,SBrkr,1726.0,0.0,0,1726,1.0,0.0,2,0,3.0,1,Ex,8,Typ,1.0,Gd,Attchd,2007,Fin,3.0,786.0,TA,TA,Y,171,138.0,0,0,0,0,0,9,2007,New,Partial,311872.0
1786,528435060,20.0,RL,9849,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6.0,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1689.0,1689.0,GasA,Ex,Y,SBrkr,1689.0,0.0,0,1689,0.0,0.0,2,0,3.0,1,Gd,7,Typ,0.0,Has No Fireplace,Attchd,2007,RFn,3.0,915.75,TA,TA,Y,0,56.0,0,0,0,0,0,6,2007,New,Partial,248328.0
1787,528435070,20.0,RL,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5.0,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,1588.0,1588.0,GasA,Ex,Y,SBrkr,1588.0,0.0,0,1588,0.0,0.0,2,0,3.0,1,Gd,7,Typ,1.0,Gd,Attchd,2006,RFn,3.0,825.0,TA,TA,Y,144,45.0,0,0,0,0,0,12,2007,WD,Normal,227000.0
1788,528439040,20.0,RL,8847,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5.0,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,Av,GLQ,769.0,Unf,0.0,769.0,1538.0,GasA,Ex,Y,SBrkr,1538.0,0.0,0,1538,1.0,0.0,2,0,3.0,1,Gd,7,Typ,0.0,Has No Fireplace,Attchd,2005,RFn,2.0,484.0,TA,TA,Y,146,40.0,0,0,0,0,0,12,2007,WD,Normal,260000.0
1789,528439050,20.0,RL,9158,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5.0,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1496.0,1496.0,GasA,Ex,Y,SBrkr,1496.0,0.0,0,1496,0.0,0.0,2,0,3.0,1,Gd,7,Typ,0.0,Has No Fireplace,Attchd,2007,Fin,2.0,474.0,TA,TA,Y,168,130.0,0,0,0,0,0,6,2007,New,Partial,225000.0
1790,528439080,20.0,RL,8251,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5.0,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,778.0,Unf,0.0,716.0,1494.0,GasA,Ex,Y,SBrkr,1506.0,0.0,0,1506,1.0,0.0,2,0,3.0,1,Gd,7,Typ,1.0,Gd,Attchd,2005,RFn,2.0,672.0,TA,TA,Y,192,35.0,0,0,0,0,0,4,2007,WD,Normal,249000.0
1791,528441080,20.0,RL,10084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5.0,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1369.0,Unf,0.0,317.0,1686.0,GasA,Ex,Y,SBrkr,1694.0,0.0,0,1694,1.0,0.0,2,0,3.0,1,Gd,7,Typ,1.0,Gd,Attchd,2004,RFn,2.0,636.0,TA,TA,Y,255,57.0,0,0,0,0,0,8,2007,WD,Normal,307000.0
1792,528445020,60.0,RL,9605,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5.0,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,982.0,982.0,GasA,Ex,Y,SBrkr,982.0,995.0,0,1977,0.0,0.0,2,1,3.0,1,Gd,7,Typ,0.0,Has No Fireplace,Attchd,2006,RFn,3.0,574.0,TA,TA,Y,240,53.0,0,0,0,0,0,7,2007,WD,Family,250000.0
1793,528445070,60.0,RL,8778,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5.0,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1302.0,1302.0,GasA,Ex,Y,SBrkr,1302.0,528.0,0,1830,0.0,0.0,2,1,3.0,1,Gd,7,Typ,0.0,Has No Fireplace,BuiltIn,2006,RFn,3.0,859.0,TA,TA,Y,0,40.0,0,0,0,0,0,3,2007,WD,Normal,221300.0
1794,528456190,20.0,FV,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5.0,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1314.0,1338.0,GasA,Ex,Y,SBrkr,1338.0,0.0,0,1338,0.0,0.0,2,0,3.0,1,Gd,6,Typ,0.0,Has No Fireplace,Attchd,2007,RFn,2.0,598.0,TA,TA,Y,0,141.0,0,0,0,0,0,11,2007,New,Partial,208900.0
1795,528456230,20.0,FV,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5.0,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1335.0,1335.0,GasA,Ex,Y,SBrkr,1335.0,0.0,0,1335,0.0,0.0,2,0,3.0,1,Gd,6,Typ,0.0,Has No Fireplace,Attchd,2007,RFn,2.0,575.0,TA,TA,Y,0,187.5,0,0,0,0,0,6,2007,New,Partial,210400.0
1796,528458080,60.0,FV,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5.0,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,350.0,Unf,0.0,546.0,896.0,GasA,Ex,Y,SBrkr,896.0,896.0,0,1792,0.0,0.0,2,1,3.0,1,Gd,8,Typ,0.0,Has No Fireplace,Attchd,2007,Fin,2.0,590.0,TA,TA,Y,184,96.0,0,0,0,0,0,11,2007,New,Partial,255000.0
1797,528458090,60.0,FV,10411,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,5.0,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,Gd,TA,Has No Basement,Unf,0.0,Unf,0.0,725.0,725.0,GasA,Ex,Y,SBrkr,725.0,863.0,0,1588,0.0,0.0,3,0,3.0,1,Gd,8,Typ,0.0,Has No Fireplace,Attchd,2007,Unf,2.0,561.0,TA,TA,Y,0,0.0,0,0,0,0,0,7,2007,New,Partial,212109.0
1798,528458120,60.0,FV,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5.0,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1088.0,1088.0,GasA,Ex,Y,SBrkr,1088.0,871.0,0,1959,0.0,0.0,2,1,3.0,1,Gd,8,Typ,1.0,Gd,Attchd,2006,RFn,3.0,915.75,TA,TA,Y,208,46.0,0,0,0,0,0,12,2007,WD,Normal,270000.0
1799,528458130,60.0,FV,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5.0,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,Ex,Y,SBrkr,1184.0,1426.0,0,2610,0.0,0.0,2,1,4.0,1,Ex,10,Typ,1.0,Gd,BuiltIn,2007,Fin,2.0,550.0,TA,TA,Y,208,187.5,0,0,0,0,0,8,2007,New,Partial,303477.0
1800,528458150,60.0,FV,12217,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5.0,2007,2007,Hip,CompShg,WdShing,Wd Shng,Has No Masonry veneer,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,745.0,Unf,0.0,210.0,955.0,GasA,Ex,Y,SBrkr,955.0,925.0,0,1880,1.0,0.0,2,1,3.0,1,Ex,8,Typ,1.0,Gd,Attchd,2007,Fin,3.0,880.0,TA,TA,Y,168,127.0,0,0,0,0,0,12,2007,New,Partial,310013.0
1801,528477020,20.0,FV,11096,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5.0,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1632.0,1656.0,GasA,Ex,Y,SBrkr,1656.0,0.0,0,1656,0.0,0.0,2,0,3.0,1,Gd,7,Typ,0.0,Has No Fireplace,Attchd,2006,RFn,3.0,826.0,TA,TA,Y,0,146.0,0,0,0,0,0,7,2007,WD,Normal,249700.0
1802,528480020,60.0,FV,10207,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6.0,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,874.0,874.0,GasA,Ex,Y,SBrkr,874.0,887.0,0,1761,0.0,0.0,3,0,3.0,1,Gd,7,Typ,0.0,Has No Fireplace,Attchd,2007,Fin,2.0,578.0,TA,TA,Y,144,105.0,0,0,0,0,0,8,2007,New,Partial,227875.0
1803,528480180,20.0,FV,10440,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5.0,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Ex,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1574.0,1574.0,GasA,Ex,Y,SBrkr,1584.0,0.0,0,1584,0.0,0.0,2,0,2.0,1,Ex,6,Typ,1.0,Gd,Attchd,2007,Fin,2.0,594.0,TA,TA,Y,0,187.5,0,0,0,0,0,5,2007,New,Partial,261329.0
1804,528482010,20.0,FV,11824,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5.0,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1685.0,1685.0,GasA,Ex,Y,SBrkr,1685.0,0.0,0,1685,0.0,0.0,2,0,2.0,1,Gd,5,Typ,1.0,Gd,Attchd,2006,Fin,3.0,658.0,TA,TA,Y,112,63.0,0,0,0,0,0,4,2007,WD,Normal,253000.0
1805,528482030,60.0,FV,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5.0,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,353.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,Ex,Y,SBrkr,1158.0,1285.0,0,2443,0.0,0.0,2,1,4.0,1,Gd,9,Min2,1.0,Gd,BuiltIn,2004,RFn,3.0,744.0,TA,TA,Y,193,127.0,0,0,0,0,0,6,2007,WD,Normal,265000.0
1806,528482090,60.0,FV,11143,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5.0,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1580.0,1580.0,GasA,Ex,Y,SBrkr,1580.0,886.0,0,2466,0.0,0.0,3,0,4.0,1,Gd,8,Typ,1.0,Gd,Attchd,2004,RFn,2.0,610.0,TA,TA,Y,159,187.5,0,0,0,0,0,12,2007,WD,Normal,340000.0
1807,531363020,20.0,RL,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5.0,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,1100.0,GasA,Ex,Y,SBrkr,1100.0,0.0,0,1100,0.0,0.0,1,1,3.0,1,TA,6,Typ,0.0,Has No Fireplace,Has No Garage,0,Has No Garage,0.0,41.75,Has No Garage,Has No Garage,Y,0,136.0,0,0,0,0,0,6,2007,New,Partial,146000.0
